Qty,Item,Price Level,Price Type,Resale Value,Resale Per Ticket,Resale Difference,Resale Date,Seatblock1
4,F02,1,SRE,$356.00,$89.00,$147.44,9/12/2019,"L:127:M:18,21"
6,F07,2,R,"$1,263.60",$210.60,$972.12,8/30/2019,"L:110:A:13,18"
3,F07,1,R,$570.00,$190.00,$330.00,11/6/2019,"U:507:O:8,10"
1,F06,1,R,$18.00,$18.00,-$34.14,11/21/2019,"L:128:U:1,1"
1,F06,1,R,$18.00,$18.00,-$34.14,11/21/2019,"L:128:U:2,2"
1,F06,1,R,$18.00,$18.00,-$34.14,11/21/2019,"L:128:U:3,3"
1,F06,1,R,$18.00,$18.00,-$34.14,11/21/2019,"L:128:U:4,4"
1,F06,1,YA,$18.00,$18.00,-$24.86,11/21/2019,"L:128:U:5,5"
1,F06,1,YA,$18.00,$18.00,-$24.86,11/21/2019,"L:128:U:6,6"
3,F07,3,R,$432.57,$144.19,$222.57,11/28/2019,"L:115:KK:18,20"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:537:V:19,19"
2,F02,2,P,$66.78,$33.39,$31.26,9/1/2019,"U:531:Q:14,15"
1,F07,5,R,$102.00,$102.00,$42.00,11/9/2019,"U:528:Z:3,3"
1,F07,5,R,$102.00,$102.00,$42.00,11/9/2019,"U:528:Z:4,4"
1,F07,5,R,$102.00,$102.00,$42.00,11/9/2019,"U:528:Z:5,5"
1,F02,5,DPP,$22.99,$22.99,$22.99,9/11/2019,"U:539:Z:3,3"
3,F02,4,SP,$81.00,$27.00,$27.72,9/2/2019,"U:510:Q:7,9"
2,F04,2,R,$114.46,$57.23,$20.18,10/18/2019,"L:122:A:3,4"
2,F06,1,R,$58.00,$29.00,-$49.14,11/15/2019,"U:506:A:16,17"
1,F07,4,R,$105.00,$105.00,$45.00,11/26/2019,"U:537:E:3,3"
13,F06,1,DPP,$312.00,$24.00,$312.00,9/16/2019,"L:110:NN:1,13"
3,F03,1,R,$60.00,$20.00,-$96.42,9/21/2019,"L:107:XX:3,5"
2,F02,1,DPP,$168.00,$84.00,$168.00,9/13/2019,"L:107:V:5,6"
2,F01,5,R,$15.32,$7.66,-$21.54,8/11/2019,"U:512:S:19,20"
1,F01,5,YA,$8.00,$8.00,-$6.71,8/11/2019,"U:537:L:14,14"
1,F02,5,DPP,$22.99,$22.99,$22.99,9/14/2019,"U:527:Y:1,1"
1,F03,5,R,$7.00,$7.00,-$11.43,9/11/2019,"U:515:J:12,12"
2,F01,2,R,$60.00,$30.00,-$34.28,9/4/2019,"L:107:B:11,12"
2,F02,1,DPP,$185.80,$92.90,$185.80,9/10/2019,"L:107:WW:3,4"
2,F02,3,R,$110.00,$55.00,$32.86,9/8/2019,"L:112:J:1,2"
2,F03,1,R,$40.00,$20.00,-$64.28,9/18/2019,"L:123:LL:11,12"
2,F07,5,R,$204.00,$102.00,$84.00,11/24/2019,"U:522:W:15,16"
2,F02,5,DPP,$67.62,$33.81,$67.62,9/14/2019,"U:528:Y:10,11"
2,F05,4,DPP,$28.00,$14.00,$28.00,11/8/2019,"U:504:Q:5,6"
3,F07,1,R,$525.00,$175.00,$285.00,11/25/2019,"L:128:M:11,13"
3,F05,5,GS,$60.00,$20.00,$15.87,9/26/2019,"U:538:V:1,3"
2,F02,5,DPP,$40.26,$20.13,$40.26,8/30/2019,"U:513:W:7,8"
2,F04,2,G3,$48.00,$24.00,-$2.00,10/19/2019,"U:531:S:15,16"
3,F04,1,DPP,$386.46,$128.82,$386.46,10/14/2019,"L:125:H:12,14"
2,F05,5,R,$16.00,$8.00,-$20.86,10/8/2019,"U:514:O:12,13"
2,F04,3,R,$41.60,$20.80,-$32.68,9/10/2019,"L:116:G:14,15"
2,F01,1,R,$48.00,$24.00,-$56.28,9/5/2019,"L:107:X:3,4"
1,F05,3,R,$19.66,$19.66,-$18.91,11/9/2019,"L:120:R:4,4"
1,F01,1,R,$23.00,$23.00,-$29.14,9/5/2019,"L:107:QQ:22,22"
1,F07,1,FS,$180.00,$180.00,$138.26,11/20/2019,"U:532:G:5,5"
1,F02,5,DPP,$26.98,$26.98,$26.98,9/9/2019,"U:514:V:2,2"
6,F03,1,DPP,$104.40,$17.40,$104.40,9/15/2019,"U:532:R:21,26"
3,F02,2,G3,$102.24,$34.08,$27.24,9/14/2019,"U:506:Z:6,8"
1,F02,2,G3,$34.08,$34.08,$9.08,9/14/2019,"U:506:Z:9,9"
4,F07,1,R,"$1,200.00",$300.00,$991.36,11/20/2019,"L:125:V:11,14"
8,F02,5,DPP,$207.92,$25.99,$207.92,9/14/2019,"U:512:X:16,23"
4,F04,5,DPP,$83.96,$20.99,$83.96,10/17/2019,"U:514:Y:10,13"
2,F07,5,FS,$260.00,$130.00,$230.52,10/17/2019,"U:527:T:9,10"
1,F07,5,R,$107.00,$107.00,$47.00,11/23/2019,"U:520:X:26,26"
2,F03,2,R,$72.58,$36.29,-$21.70,9/1/2019,"L:125:C:19,20"
1,F05,5,R,$7.90,$7.90,-$9.10,10/26/2019,"U:513:O:10,10"
8,F05,1,DPP,$303.92,$37.99,$303.92,10/7/2019,"L:110:Z:9,16"
1,F02,5,DPP,$21.00,$21.00,$21.00,9/13/2019,"U:514:U:4,4"
2,F05,1,SRE,$94.00,$47.00,-$10.28,11/7/2019,"L:125:Q:7,8"
1,F01,1,DPP,$8.00,$8.00,$8.00,9/1/2019,"L:110:Z:8,8"
3,F01,3,DPP,$29.97,$9.99,$29.97,9/4/2019,"L:117:Q:10,12"
3,F07,1,R,$600.00,$200.00,$360.00,11/23/2019,"L:109:V:7,9"
4,F06,5,R,$32.00,$8.00,-$36.00,11/16/2019,"U:528:N:6,9"
1,F04,5,GS,$15.49,$15.49,$0.78,10/13/2019,"U:538:Q:15,15"
4,F07,2,R,"$1,246.32",$311.58,"$1,057.68",7/29/2019,"L:107:A:5,8"
2,F07,2,R,$503.32,$251.66,$409.00,7/29/2019,"L:107:B:17,18"
2,F01,5,FS,$15.00,$7.50,-$14.42,9/5/2019,"U:528:L:8,9"
1,F01,5,R,$8.00,$8.00,-$10.43,9/5/2019,"U:529:V:9,9"
1,F03,5,R,$7.00,$7.00,-$11.43,9/20/2019,"U:539:Q:6,6"
1,F05,5,R,$12.00,$12.00,-$5.00,11/8/2019,"U:518:G:7,7"
3,F04,2,R,$245.25,$81.75,$103.83,8/15/2019,"L:125:D:6,8"
1,F02,2,R,$129.00,$129.00,$81.86,9/12/2019,"L:125:E:17,17"
7,F04,1,DPP,$147.00,$21.00,$147.00,10/19/2019,"U:508:N:27,33"
2,F01,3,R,$20.80,$10.40,-$53.48,9/5/2019,"L:112:B:1,2"
2,F02,3,SG3,$100.00,$50.00,$50.00,9/9/2019,"L:116:M:10,11"
2,F07,2,R,$483.98,$241.99,$389.66,11/26/2019,"L:125:C:13,14"
2,F02,5,DPP,$39.98,$19.99,$39.98,9/14/2019,"U:528:X:5,6"
1,F06,5,YA,$6.00,$6.00,-$8.71,9/24/2019,"U:525:R:10,10"
7,F07,5,R,$622.30,$88.90,$503.30,8/26/2019,"U:513:N:10,16"
2,F04,1,DPP,$193.92,$96.96,$193.92,10/17/2019,"L:125:M:11,12"
2,F05,3,DPP,$29.98,$14.99,$29.98,11/7/2019,"L:117:U:8,9"
1,F04,5,R,$8.54,$8.54,-$9.89,8/29/2019,"U:513:S:4,4"
5,F07,5,R,$560.00,$112.00,$467.90,11/19/2019,"U:539:Q:5,9"
4,F02,5,R,$88.60,$22.15,$20.60,8/18/2019,"U:513:P:14,17"
2,F02,5,DPP,$28.00,$14.00,$28.00,9/14/2019,"U:539:U:8,9"
2,F07,5,R,$168.00,$84.00,$48.00,11/21/2019,"U:524:X:4,5"
2,F04,4,R,$30.60,$15.30,-$32.26,8/25/2019,"L:130:GG:24,25"
2,F02,2,SRE,$156.00,$78.00,$61.72,9/14/2019,"L:123:A:7,8"
5,F01,1,DPP,$84.85,$16.97,$84.85,9/6/2019,"L:128:NN:15,19"
3,F01,5,R,$18.00,$6.00,-$37.29,9/6/2019,"U:538:U:7,9"
2,F05,1,R,$60.00,$30.00,-$44.28,11/3/2019,"L:122:RR:22,23"
2,F07,1,R,$360.00,$180.00,$255.68,11/19/2019,"L:128:X:9,10"
1,F02,5,DPP,$18.99,$18.99,$18.99,9/14/2019,"U:526:V:12,12"
2,F06,1,R,$66.00,$33.00,-$38.28,10/22/2019,"L:107:V:7,8"
8,F03,1,DPP,$192.00,$24.00,$192.00,9/10/2019,"L:110:NN:1,8"
1,F03,1,DPP,$24.00,$24.00,$24.00,9/10/2019,"L:110:NN:9,9"
3,F04,5,R,$51.00,$17.00,-$4.29,10/18/2019,"U:529:W:6,8"
2,F01,1,R,$28.00,$14.00,-$76.28,9/4/2019,"L:123:T:7,8"
2,F04,2,R,$129.60,$64.80,$32.46,10/7/2019,"L:110:A:13,14"
8,F02,4,P,$319.60,$39.95,$177.52,9/2/2019,"L:131:EE:2,9"
2,F07,1,R,$400.00,$200.00,$295.68,11/24/2019,"L:127:J:7,8"
1,F02,5,DPP,$27.87,$27.87,$27.87,9/14/2019,"U:511:V:4,4"
5,F05,5,R,$75.00,$15.00,-$17.15,11/4/2019,"U:520:L:12,16"
4,F02,5,SR,$96.00,$24.00,$22.28,9/13/2019,"U:520:L:8,11"
1,F03,4,DPP,$9.00,$9.00,$9.00,9/21/2019,"U:530:Q:6,6"
6,F07,5,R,$533.40,$88.90,$431.40,8/22/2019,"U:513:P:11,16"
1,F05,5,R,$12.00,$12.00,-$5.00,11/8/2019,"U:518:G:1,1"
1,F04,5,GS,$27.00,$27.00,$12.29,10/19/2019,"U:529:U:6,6"
1,F02,1,SC,$20.00,$20.00,$20.00,9/13/2019,"U:506:L:8,8"
1,F01,5,R,$7.00,$7.00,-$10.00,9/5/2019,"U:515:G:5,5"
1,F02,5,R,$22.98,$22.98,$4.55,9/12/2019,"U:513:Q:18,18"
1,F05,5,R,$10.00,$10.00,-$8.43,11/3/2019,"U:522:G:13,13"
1,F07,4,R,$112.00,$112.00,$52.00,11/4/2019,"U:504:X:5,5"
1,F01,5,R,$7.42,$7.42,-$9.58,9/5/2019,"U:528:P:10,10"
2,F02,4,FS,$108.00,$54.00,$60.00,9/9/2019,"L:130:NN:1,2"
5,F02,2,G3,$170.40,$34.08,$45.40,9/11/2019,"U:534:Z:9,13"
2,F04,1,DPP,$88.00,$44.00,$88.00,9/8/2019,"L:128:HH:9,10"
5,F02,1,DPP,$129.95,$25.99,$129.95,9/12/2019,"U:508:K:28,32"
4,F03,1,R,$76.00,$19.00,-$132.56,9/21/2019,"U:507:F:15,18"
8,F02,1,DPP,$352.00,$44.00,$352.00,9/7/2019,"U:532:S:30,37"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:537:V:6,6"
6,F03,2,G3,$131.40,$21.90,$41.40,9/18/2019,"L:121:V:10,15"
2,F02,3,R,$86.00,$43.00,$11.72,9/7/2019,"L:120:G:8,9"
2,F07,5,R,$214.00,$107.00,$94.00,11/25/2019,"U:522:W:9,10"
2,F04,5,R,$17.98,$8.99,-$18.88,9/13/2019,"U:513:Q:17,18"
3,F06,2,R,$134.97,$44.99,-$6.45,10/11/2019,"L:125:D:6,8"
4,F02,5,DPP,$71.96,$17.99,$71.96,9/14/2019,"U:526:Z:6,9"
2,F02,2,P,$55.00,$27.50,$19.48,9/12/2019,"U:505:L:13,14"
1,F02,5,P,$28.28,$28.28,$8.28,9/8/2019,"U:522:O:10,10"
1,F04,5,R,$8.00,$8.00,-$9.00,10/17/2019,"U:525:M:14,14"
3,F07,2,R,$474.00,$158.00,$234.00,11/24/2019,"L:121:DD:14,16"
2,F04,4,R,$60.00,$30.00,-$2.86,9/25/2019,"U:504:G:8,9"
6,F01,1,DPP,$48.00,$8.00,$48.00,9/4/2019,"L:110:Y:10,15"
4,F03,1,R,$100.00,$25.00,-$108.56,9/17/2019,"L:128:GG:1,4"
2,F07,5,R,$203.98,$101.99,$83.98,11/11/2019,"U:539:V:2,3"
2,F07,5,SV,$190.40,$95.20,$50.40,11/23/2019,"U:519:R:31,32"
1,F05,5,R,$16.00,$16.00,-$2.43,10/31/2019,"U:515:J:9,9"
2,F07,1,R,$250.00,$125.00,$90.00,11/27/2019,"U:508:G:17,18"
1,F01,5,R,$7.00,$7.00,-$11.43,9/4/2019,"U:529:S:20,20"
1,F04,3,R,$40.00,$40.00,$2.86,10/19/2019,"L:112:OO:24,24"
1,F05,5,R,$14.50,$14.50,-$3.93,11/7/2019,"U:511:S:11,11"
4,F06,1,DPP,$24.00,$6.00,$24.00,11/21/2019,"L:110:Z:16,19"
1,F02,5,DPP,$19.99,$19.99,$19.99,9/14/2019,"U:512:U:20,20"
1,F04,5,DPP,$16.28,$16.28,$16.28,10/18/2019,"U:516:Q:3,3"
2,F04,1,R,$84.00,$42.00,-$20.28,10/3/2019,"L:128:G:21,22"
1,F02,5,DPP,$21.99,$21.99,$21.99,9/13/2019,"U:517:V:4,4"
4,F03,5,R,$24.00,$6.00,-$44.00,9/21/2019,"U:515:G:5,8"
2,F01,1,R,$50.00,$25.00,-$54.28,8/29/2019,"L:125:W:17,18"
2,F04,5,YA,$30.00,$15.00,$0.58,10/19/2019,"U:514:O:14,15"
3,F05,2,G3,$120.00,$40.00,$45.00,11/3/2019,"L:129:D:14,16"
1,F02,5,V,$29.00,$29.00,-$16.00,9/8/2019,"U:516:D:5,5"
2,F04,1,R,$145.00,$72.50,$37.86,10/14/2019,"L:107:KK:24,25"
2,F04,3,G3,$55.98,$27.99,$5.98,10/19/2019,"L:116:Q:16,17"
4,F05,1,R,$100.00,$25.00,-$108.56,11/8/2019,"L:124:O:1,4"
1,F05,4,DPP,$14.99,$14.99,$14.99,11/8/2019,"U:504:N:3,3"
1,F03,5,R,$9.00,$9.00,-$9.43,9/20/2019,"U:514:P:14,14"
2,F02,1,R,$176.00,$88.00,$68.86,9/13/2019,"L:126:VV:19,20"
1,F04,1,R,$47.00,$47.00,-$6.57,10/19/2019,"L:106:X:21,21"
4,F06,1,R,$180.00,$45.00,-$28.56,10/31/2019,"L:107:LL:1,4"
5,F04,5,DPP,$132.40,$26.48,$132.40,10/19/2019,"U:515:W:9,13"
2,F02,1,R,$114.00,$57.00,$6.86,9/10/2019,"L:106:P:14,15"
3,F02,5,R,$66.00,$22.00,$10.71,9/10/2019,"U:520:L:4,6"
1,F02,5,SC,$25.00,$25.00,$25.00,9/11/2019,"U:522:Z:4,4"
2,F04,2,G3,$52.00,$26.00,$2.00,10/19/2019,"U:531:L:15,16"
2,F03,1,DPP,$48.00,$24.00,$48.00,9/15/2019,"L:110:Z:19,20"
1,F05,3,DPP,$18.99,$18.99,$18.99,11/7/2019,"L:117:R:13,13"
2,F02,1,R,$198.00,$99.00,$93.72,8/2/2019,"L:125:N:15,16"
5,F01,2,R,$129.10,$25.82,-$113.75,8/30/2019,"L:124:B:9,13"
2,F02,5,R,$59.98,$29.99,$23.12,9/14/2019,"U:537:W:8,9"
2,F04,1,DPP,$99.72,$49.86,$99.72,10/14/2019,"L:106:BB:1,2"
1,F04,1,R,$45.00,$45.00,-$8.57,10/18/2019,"L:107:CC:7,7"
2,F02,5,DPP,$28.00,$14.00,$28.00,9/13/2019,"U:518:V:6,7"
3,F07,5,R,$285.00,$95.00,$229.74,9/15/2019,"U:519:L:3,5"
1,F06,1,R,$25.00,$25.00,-$28.57,11/22/2019,"L:125:V:5,5"
1,F02,5,DPP,$15.00,$15.00,$15.00,9/14/2019,"U:539:V:10,10"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:529:W:11,11"
2,F03,4,DPP,$29.98,$14.99,$29.98,9/17/2019,"U:530:S:18,19"
1,F07,1,R,$199.00,$199.00,$146.84,11/24/2019,"L:125:W:9,9"
4,F07,4,R,$640.00,$160.00,$400.00,11/17/2019,"U:510:K:15,18"
1,F06,4,FS,$6.00,$6.00,-$19.14,11/22/2019,"L:130:U:4,4"
6,F02,5,R,$180.00,$30.00,$69.42,9/3/2019,"U:515:D:3,8"
3,F05,1,DPP,$64.44,$21.48,$64.44,11/8/2019,"L:110:MM:20,22"
4,F05,5,R,$72.00,$18.00,$4.00,11/3/2019,"U:528:N:6,9"
3,F07,3,R,$336.00,$112.00,$126.00,11/26/2019,"L:114:O:13,15"
4,F05,1,R,$224.00,$56.00,$15.44,11/5/2019,"L:106:F:19,22"
2,F07,5,R,$190.00,$95.00,$70.00,11/19/2019,"U:525:X:8,9"
1,F02,4,R,$35.00,$35.00,$3.57,9/14/2019,"U:538:C:3,3"
3,F01,3,DPP,$26.97,$8.99,$26.97,9/6/2019,"L:117:HH:6,8"
2,F02,3,R,$83.20,$41.60,$8.92,9/10/2019,"L:112:E:9,10"
2,F02,5,DPP,$32.00,$16.00,$32.00,9/13/2019,"U:518:Y:11,12"
3,F03,4,DPP,$27.00,$9.00,$27.00,9/20/2019,"U:530:O:5,7"
3,F01,5,R,$18.36,$6.12,-$32.64,9/3/2019,"U:513:N:13,15"
1,F02,5,SV,$26.00,$26.00,-$19.00,9/10/2019,"U:516:D:6,6"
3,F04,1,DPP,$89.97,$29.99,$89.97,10/19/2019,"U:506:L:5,7"
2,F07,5,R,$210.00,$105.00,$90.00,11/24/2019,"U:515:L:13,14"
3,F02,5,DPP,$60.39,$20.13,$60.39,8/26/2019,"U:513:X:15,17"
3,F02,2,P,$51.00,$17.00,-$2.28,9/14/2019,"U:508:X:7,9"
2,F04,3,G3,$50.00,$25.00,$0.00,10/19/2019,"L:116:Q:20,21"
3,F03,1,R,$103.95,$34.65,-$52.47,8/25/2019,"L:107:P:13,15"
4,F02,2,G3,$136.32,$34.08,$36.32,9/11/2019,"U:534:Z:14,17"
1,F07,5,R,$118.00,$118.00,$99.58,11/27/2019,"U:537:P:14,14"
1,F04,5,DPP,$14.99,$14.99,$14.99,10/18/2019,"U:515:X:9,9"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:537:V:7,7"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:537:V:1,1"
4,F05,1,DPP,$239.92,$59.98,$239.92,9/14/2019,"L:122:JJ:3,6"
4,F02,5,DPP,$80.52,$20.13,$80.52,8/30/2019,"U:513:W:12,15"
2,F01,5,R,$20.00,$10.00,-$16.86,7/25/2019,"U:537:P:5,6"
2,F07,4,R,$231.90,$115.95,$111.90,11/10/2019,"L:131:H:7,8"
3,F05,2,R,$126.00,$42.00,-$15.42,11/7/2019,"L:107:E:20,22"
3,F02,3,P,$135.00,$45.00,$81.72,9/8/2019,"L:115:OO:10,12"
1,F03,4,DPP,$9.00,$9.00,$9.00,9/21/2019,"U:536:S:2,2"
2,F05,5,FS,$18.00,$9.00,-$11.42,10/28/2019,"U:522:K:12,13"
2,F02,1,G3,$100.00,$50.00,$50.00,8/20/2019,"L:110:GG:17,18"
2,F04,1,R,$116.00,$58.00,$8.86,10/15/2019,"L:124:F:6,7"
1,F02,5,DPP,$19.99,$19.99,$19.99,9/12/2019,"U:517:Z:18,18"
4,F02,4,P,$101.00,$25.25,$29.96,7/21/2019,"L:131:LL:2,5"
2,F01,1,R,$74.00,$37.00,-$30.28,8/1/2019,"L:124:JJ:3,4"
1,F05,5,R,$12.00,$12.00,-$5.00,11/8/2019,"U:518:G:2,2"
2,F04,2,G3,$56.00,$28.00,$6.00,10/13/2019,"L:111:LL:11,12"
1,F04,2,G3,$35.00,$35.00,$10.00,10/14/2019,"L:111:RR:21,21"
1,F07,5,R,$103.00,$103.00,$43.00,11/24/2019,"U:522:Z:19,19"
2,F07,3,R,$308.00,$154.00,$168.00,11/25/2019,"L:114:V:1,2"
3,F07,5,R,$333.00,$111.00,$277.74,11/9/2019,"U:538:U:10,12"
1,F02,5,DPP,$16.50,$16.50,$16.50,9/11/2019,"U:522:W:3,3"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:539:Q:12,12"
1,F04,5,FS,$16.00,$16.00,$1.29,10/17/2019,"U:519:H:24,24"
2,F03,4,R,$24.00,$12.00,-$38.86,9/17/2019,"U:510:J:17,18"
4,F02,5,R,$140.00,$35.00,$66.28,8/14/2019,"U:520:K:8,11"
2,F01,5,R,$12.00,$6.00,-$24.86,9/6/2019,"U:537:W:16,17"
4,F02,1,R,$360.00,$90.00,$151.44,9/10/2019,"L:126:Q:3,6"
2,F05,1,DPP,$128.00,$64.00,$128.00,10/31/2019,"L:123:F:1,2"
2,F03,1,R,$50.00,$25.00,-$54.28,9/21/2019,"L:109:T:18,19"
3,F04,4,G3,$57.00,$19.00,-$18.00,9/16/2019,"U:530:N:11,13"
4,F04,5,FS,$36.00,$9.00,-$22.84,9/14/2019,"W:515:WC:5,8"
4,F04,1,R,$240.00,$60.00,$31.44,9/3/2019,"L:127:J:5,8"
2,F02,1,R,$130.00,$65.00,$22.86,9/14/2019,"L:122:EE:17,18"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:10,10"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:11,11"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:12,12"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:13,13"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:14,14"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:15,15"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:16,16"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:17,17"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:7,7"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:8,8"
1,F07,3,R,$192.95,$192.95,$122.95,11/28/2019,"L:114:S:9,9"
2,F05,4,DPP,$27.98,$13.99,$27.98,11/5/2019,"U:512:H:10,11"
2,F02,5,R,$38.00,$19.00,$1.14,9/12/2019,"U:514:P:11,12"
4,F07,1,R,$788.00,$197.00,$468.00,11/25/2019,"L:122:N:5,8"
5,F04,1,DPP,$184.90,$36.98,$184.90,9/20/2019,"L:110:FF:1,5"
2,F04,1,R,$140.00,$70.00,$35.72,10/17/2019,"L:126:Q:1,2"
2,F07,1,R,$360.00,$180.00,$255.68,11/28/2019,"L:126:JJ:17,18"
5,F02,3,P,$164.50,$32.90,$75.70,8/1/2019,"L:117:U:1,5"
2,F07,3,SR,$300.00,$150.00,$222.84,11/28/2019,"L:112:H:1,2"
2,F07,1,SRE,$330.00,$165.00,$225.68,11/27/2019,"L:123:T:7,8"
2,F07,1,R,$358.00,$179.00,$198.00,11/19/2019,"L:122:S:13,13"
1,F01,5,YA,$6.00,$6.00,-$8.71,9/4/2019,"U:525:R:14,14"
2,F02,1,R,$120.00,$60.00,$15.72,9/9/2019,"L:124:VV:1,2"
1,F04,5,YA,$15.00,$15.00,$0.29,10/18/2019,"U:511:N:3,3"
2,F02,2,R,$281.90,$140.95,$187.62,7/29/2019,"L:107:B:21,22"
2,F07,1,R,$500.00,$250.00,$395.68,10/27/2019,"L:106:Y:23,24"
2,F05,3,R,$20.00,$10.00,-$54.28,11/9/2019,"L:120:M:8,9"
2,F02,2,R,$370.00,$185.00,$272.86,8/11/2019,"L:107:A:14,15"
3,F04,2,R,$225.00,$75.00,$79.29,10/10/2019,"L:124:A:18,20"
3,F02,5,DPP,$60.39,$20.13,$60.39,8/30/2019,"U:513:W:9,11"
4,F07,1,R,$940.00,$235.00,$725.68,11/20/2019,"L:128:G:9,12"
4,F04,1,DPP,$127.96,$31.99,$127.96,10/9/2019,"U:506:K:7,10"
4,F05,5,R,$48.00,$12.00,-$20.00,11/9/2019,"U:515:G:3,6"
1,F02,5,R,$30.00,$30.00,$11.57,9/14/2019,"U:519:H:17,17"
3,F04,1,R,$75.00,$25.00,-$81.42,9/18/2019,"U:508:C:33,35"
2,F07,5,R,$230.00,$115.00,$193.16,9/18/2019,"U:523:E:12,13"
2,F07,2,R,$439.00,$219.50,$344.68,9/24/2019,"L:106:E:19,20"
2,F07,5,R,$186.00,$93.00,$149.16,7/24/2019,"U:520:J:7,8"
4,F04,1,DPP,$176.00,$44.00,$176.00,9/4/2019,"L:122:JJ:6,9"
2,F05,1,R,$79.94,$39.97,-$24.34,11/7/2019,"L:125:M:7,8"
2,F07,5,R,$300.00,$150.00,$263.16,11/28/2019,"U:525:J:1,2"
2,F02,5,DPP,$44.00,$22.00,$44.00,9/14/2019,"U:539:Y:14,15"
2,F03,1,R,$60.00,$30.00,-$44.28,9/20/2019,"L:124:EE:21,22"
2,F07,2,R,$378.00,$189.00,$218.00,11/14/2019,"L:129:V:21,22"
2,F07,2,R,$378.00,$189.00,$218.00,11/14/2019,"L:129:V:23,24"
1,F02,1,PDI,$72.00,$72.00,-$3.00,9/14/2019,"L:126:H:11,11"
2,F02,1,SRE,$136.00,$68.00,$31.72,9/14/2019,"L:127:M:22,23"
3,F03,3,DPP,$35.91,$11.97,$35.91,9/21/2019,"L:117:R:3,5"
3,F02,4,P,$119.97,$39.99,$66.69,9/5/2019,"U:510:O:5,7"
2,F02,2,G3,$90.00,$45.00,$40.00,8/12/2019,"L:111:K:1,2"
2,F02,2,G3,$90.00,$45.00,$40.00,7/27/2019,"L:111:L:1,2"
5,F04,5,R,$55.00,$11.00,-$37.15,9/19/2019,"U:520:K:4,8"
4,F05,1,R,$192.00,$48.00,-$22.28,10/28/2019,"L:127:T:20,23"
2,F07,1,FS,$360.00,$180.00,$276.52,11/27/2019,"L:109:XX:16,17"
3,F01,5,R,$24.00,$8.00,-$31.29,9/5/2019,"U:537:V:10,12"
2,F03,5,R,$20.00,$10.00,-$16.86,9/21/2019,"U:518:D:14,15"
2,F03,5,FS,$20.00,$10.00,-$9.42,9/21/2019,"U:528:M:27,28"
2,F03,1,R,$60.00,$30.00,-$44.28,9/18/2019,"L:107:UU:5,6"
1,F07,5,FS,$115.00,$115.00,$100.26,10/28/2019,"U:519:G:23,23"
2,F07,1,R,$260.00,$130.00,$100.00,11/27/2019,"U:506:S:5,6"
2,F04,5,R,$30.00,$15.00,-$20.00,10/18/2019,"U:514:W:19,20"
2,F07,3,R,$300.00,$150.00,$160.00,11/28/2019,"L:115:V:13,14"
1,F04,5,R,$13.00,$13.00,-$5.43,10/9/2019,"U:539:P:5,5"
4,F04,5,R,$80.00,$20.00,$6.28,10/18/2019,"U:529:V:4,7"
4,F02,5,R,$84.00,$21.00,$10.28,9/13/2019,"U:515:Q:3,6"
2,F01,3,DPP,$19.98,$9.99,$19.98,9/2/2019,"L:117:K:5,6"
2,F02,3,SP,$86.00,$43.00,$50.48,9/9/2019,"L:115:NN:3,4"
1,F02,5,SR,$25.00,$25.00,$6.57,9/8/2019,"U:522:F:6,6"
2,F05,5,R,$21.00,$10.50,-$15.86,11/3/2019,"U:515:H:1,2"
1,F03,5,YA,$10.59,$10.59,-$4.12,9/17/2019,"U:538:T:19,19"
2,F02,4,P,$50.00,$25.00,$14.48,7/21/2019,"L:131:BB:4,5"
6,F04,5,DPP,$82.80,$13.80,$82.80,10/15/2019,"U:517:S:11,16"
2,F02,2,G3,$140.00,$70.00,$90.00,9/6/2019,"L:121:C:6,7"
2,F02,2,P,$71.76,$35.88,$36.24,8/15/2019,"U:534:T:25,26"
4,F02,1,R,$280.00,$70.00,$71.44,9/10/2019,"L:126:K:21,22"
3,F02,5,DPP,$42.00,$14.00,$42.00,9/13/2019,"U:518:V:3,5"
2,F02,5,R,$60.00,$30.00,$26.00,9/5/2019,"U:528:O:1,2"
2,F05,5,R,$33.78,$16.89,-$0.22,11/6/2019,"U:527:M:10,11"
2,F07,5,R,$140.76,$70.38,$103.92,7/31/2019,"U:514:M:12,13"
